calories,fats,proteins,carbs,temperature,humidity,shelf_life,cost,sustainability_fact,potassium(mg),sodium(mg),product,rating
226,4.216668864881327,15.297743042079745,50.24250618120492,48.145236183469166,53.77431531718258,6,41.435872237967025,7.016463521342226,121,550,bread,7
225,7.979402186115768,5.710102447837506,26.429056962879002,12.447382779580696,55.56088831393617,6,42.29460225803828,10.578251161998288,157,535,bread,7
296,4.982115881789365,19.29443344667442,63.73546926090585,48.86244413189811,85.1151760748373,3,57.4384889244221,9.854888216843218,141,503,bread,5
277,7.974767968686013,18.16945441431021,29.787369209342003,39.629429688660075,47.669495941924396,5,30.328897443155306,7.431643611342113,154,528,bread,10
201,5.467157850085664,8.689152927170134,30.822216270051147,30.969497083239784,73.2036744469289,6,52.65350264737013,5.255577722877687,154,478,bread,5
223,2.452528093904386,13.82050256953292,38.2772918665521,33.246606871238626,89.5061913068134,8,59.81188638790661,10.633717411822719,144,446,bread,7
266,2.2653388461745747,12.799517140197095,14.850015645426886,43.40672149769249,58.792484809926016,4,34.35056478375409,0.5267986426326037,124,576,bread,6
207,8.03483684161526,11.17924000013008,10.236062541864268,39.51761551805994,42.89438982598029,2,55.844944919544346,8.267274653965282,108,488,bread,5
250,9.049409834917345,12.7407430294965,55.59216889422222,7.142773289081495,26.52559651981668,7,47.250554205815405,9.783542619031795,178,443,bread,6
206,6.161144570689891,19.16637468339356,19.930407183042735,13.932391798461463,13.81447536918766,3,50.129368524069264,2.789607242540353,149,474,bread,1
296,9.442475553790851,2.306430833211589,67.93497551074695,4.673929819327488,83.31872277081321,7,35.71335759856483,2.7089034457318615,141,532,bread,7
218,5.595509631675626,11.44575408480607,68.25529282667975,38.42442027970263,33.56482921662363,8,30.957350226911966,6.7204369905789,126,529,bread,10
286,5.313245395613994,18.716412849511904,57.07773936120976,47.03387376304652,53.74037819026107,5,45.96176947396447,2.64178558526041,174,593,bread,3
284,7.121712541140077,19.11364257208443,52.656028282329494,43.496807743084,75.40749823911356,4,55.622855971944375,0.7267001368460145,150,492,bread,2
237,7.271486189540417,2.7603684042471355,20.57155085304552,27.626563142619453,11.612996062487078,4,59.8915005557061,8.73141928001584,104,484,bread,4
261,6.29603752706212,10.281120649741265,51.45020356005229,29.238191951531224,28.23505757144856,4,37.92967131647449,10.516421834973313,113,592,bread,7
218,2.705189722598814,11.382191398964089,23.01709463393359,36.97348906005246,83.63292184814115,7,40.19766325933255,1.6100422599850006,104,479,bread,5
240,5.3603180767102865,3.3187133763453374,44.35937776662899,20.56391624081138,25.439977135245513,2,59.899643391064835,6.0111979938423765,114,403,bread,4
255,7.970112761105558,11.800416286490353,22.481118490335987,21.009446527985048,36.90991591045651,8,59.75155478127004,2.727604717110471,113,532,bread,3
220,8.769883852248647,8.377410028436042,65.62460103268324,37.32027563678537,66.32785407798681,6,58.95551469033964,6.241220150224527,137,585,bread,7
280,8.87260162314612,16.773558706463643,16.529287130953918,20.109950754962018,59.772335286010005,9,44.776848986537296,1.8328123138893444,183,583,bread,5
235,2.7534002292894337,5.579831637734215,59.17253836283705,9.786524016702769,57.89845681155535,4,51.04908579415056,6.033501197400154,132,533,bread,4
284,6.740792197462758,15.460376457942571,42.57320455523456,28.62983650088477,12.117084067209802,8,56.12862610587763,2.311077524945202,141,463,bread,3
262,2.461796862873103,14.165835576126359,53.58334852959645,16.28670119965757,17.411226216223355,5,37.411692373119905,4.482260295642475,105,465,bread,7
273,4.552759207497882,6.429934580031083,15.053716108455157,27.49706727201231,68.48618715040013,3,49.293607058280934,1.2255631804338363,191,452,bread,3
235,5.475701539295539,14.18304780534394,44.67227462137565,2.589897546835296,69.00905877056795,1,59.579941121763824,0.7906030332779529,176,486,bread,2
249,2.0822393462635187,4.169714239727431,43.97725500584106,49.634174737109475,64.72814644447793,2,40.70014726027552,10.30733187231219,147,446,bread,6
255,2.242643154104276,12.55964919575848,15.635930794686479,48.48140046983457,37.49177737600508,5,37.59509996090722,1.7421191283864055,184,502,bread,7
234,2.3480696940286565,6.021222825072437,14.508299899710922,5.667155214516267,85.39993033856408,2,47.222541743147744,9.673782681761665,174,425,bread,6
263,7.817528956954573,2.7625607367277567,67.60169791046187,35.257028509139204,67.72885439053415,6,44.42542823062323,2.8464864453471153,178,525,bread,5
253,3.0148335653965392,5.902756936350548,13.47692333291575,9.17141452385456,76.43347423419226,8,56.26491869500619,3.9648874897373396,113,544,bread,6
283,8.310922368328885,3.8864736530909183,22.529886734170457,9.343906180613438,83.80613172970602,2,58.21024921206367,2.979451322432015,169,504,bread,2
200,1.104135260941573,8.16830841640188,51.05203130337846,5.7140000027378175,51.528790990745385,7,53.46034613279692,2.7883769611435096,144,568,bread,4
225,7.284926233307811,18.536062451798323,55.15713808091195,1.6539154893319974,86.94204951694587,3,59.66109233991546,8.954767230208423,168,521,bread,5
296,9.679264961921557,2.2649099590959128,58.951228514707246,27.77827091049093,35.28901629442615,7,49.22055895794753,1.2664804941038548,159,430,bread,3
214,2.9282772378992608,11.932977292975915,48.698918012964626,34.4178896275123,74.97252924552838,3,48.56602388432745,6.147907177714941,161,409,bread,5
205,4.690808037579709,18.332387699539556,39.43375753884532,7.510031378816883,24.757333751318136,2,46.234943718043766,6.075442240541187,103,582,bread,4
263,9.411277548526964,18.63106374553997,18.2627193075842,32.89239412898079,41.31871233393633,4,32.302405044771106,0.5026488587357855,129,423,bread,5
211,5.745464518973739,7.506571667332178,18.901394866002214,23.608341201727782,28.842965097199063,7,41.51534144425124,3.825743666042793,179,529,bread,5
228,2.1905347830326196,4.634899091138208,10.417052413173323,15.016597473363802,63.612679549306606,9,55.00505071151411,5.8583773414453875,145,596,bread,6
203,8.979079662246603,2.258519859740383,52.127566060227466,3.6714542257484215,53.33109767239748,3,32.64405098680291,5.456426190587333,129,584,bread,6
281,8.842933521646255,9.677712185384998,54.239076752500644,29.941330202596234,65.15662106469479,7,40.36789851858658,3.4327258137338803,110,440,bread,6
273,7.971005701960634,3.430192874990251,15.831517902599764,43.30833610965465,83.85054008176058,1,36.009964938790255,2.6676924049534136,111,516,bread,6
296,1.1108145851665578,19.156408213572487,29.845913172109714,44.31811713591823,60.602292553088205,5,49.23878182681362,6.47794486617032,106,493,bread,8
261,4.032396402560453,18.440499860558496,34.984822046888056,8.370769326942284,17.87372901953163,2,46.52024005111071,10.134461195183848,149,433,bread,4
250,8.396215542090017,11.176502042697638,49.60055182078553,25.940863475057895,31.65843625916431,7,32.00575730170387,1.1578093994163436,111,468,bread,7
253,6.810128039503547,17.772669849501604,58.7770495065746,31.23829700853446,58.21636852334364,1,43.074628201904325,0.40084137512615514,145,520,bread,2
273,7.426772790432164,12.180981048439216,69.23515797073394,26.990326485038253,19.304528486754897,7,53.11464905979754,10.49112017615674,172,577,bread,6
252,1.1583556780809536,4.330521414078852,37.96774529307228,40.32637013417094,17.853126069152545,4,59.79161297030993,1.5832457464927798,158,552,bread,2
231,8.941596271811079,5.826054654307704,62.67622543929332,23.028909012373276,40.306175989028915,2,57.720135937791056,3.309485467562133,106,553,bread,2
242,9.345868305533186,10.14982562387633,26.417510839279814,19.54268129059465,78.72204264800297,7,48.36254918274499,5.568313611582823,165,595,bread,5
259,1.7405953557123892,10.035517635973147,54.96362220529538,16.02513023695512,42.82572614857533,3,30.397025410220472,8.748440596162627,172,489,bread,9
217,9.357039636967453,13.224463276775879,18.736460145018647,23.38781556823119,34.18689350172024,4,37.76778987321611,9.023400430765124,139,409,bread,7
258,3.676012082402035,15.51379187182857,35.85129143460949,40.0753964689167,29.476069484298648,5,48.10595512250931,8.47300212192053,174,545,bread,6
290,7.6478007018475,14.341585922813152,50.27003219211043,37.8526332498454,13.291871537349893,7,39.03342236159735,4.0820845522577525,123,497,bread,7
285,6.729343090083345,11.884846980449266,11.500128180352966,15.874678254040242,77.57544263080943,1,55.60938960945982,1.1437644497149402,160,482,bread,3
293,1.5571147349755634,19.731638727593925,39.82663099904586,41.36714574176541,33.25597651283891,9,48.120778576674205,9.7947560402107,180,441,bread,7
271,3.4903599833400274,18.917377343010326,20.714751893375116,39.96220240205549,18.734588285256173,5,53.12856097607066,10.818508095244818,164,458,bread,6
242,5.351502161597997,3.044002531906064,25.953875528369267,30.618119751601032,66.39976438281084,2,43.351170884011225,1.2165893496403988,131,488,bread,3
233,1.2604181999858477,2.7373399407884067,45.100846146535,18.457262310065165,37.725863774970605,7,52.85815132410812,7.976226546261589,159,451,bread,7
215,6.257742966981946,6.260630584743485,53.22483917997907,8.618031522096459,32.942060624630585,6,34.54013878504841,6.580789734065814,190,401,bread,10
275,9.683967401677894,6.822445711527821,33.14044348571387,40.055993071447034,58.90738351547977,7,36.16200430111003,4.304658989049116,155,522,bread,7
213,7.148456980613362,19.889805492544117,36.55184908087793,44.07391796125466,61.746591454779946,3,46.89684268461332,7.302179949208739,169,427,bread,5
204,3.771546580578999,14.124802650977301,50.42134710196198,48.333118546376134,64.13042568173195,1,48.34687961103116,1.019654718318097,198,443,bread,2
272,1.542340522377623,13.09014537734417,60.03003249979763,0.48601800251654725,39.94209546025421,5,40.96703385907154,4.079758249761975,157,571,bread,6
218,9.337201501192448,5.958638357848762,37.786817749633855,36.14924599014117,76.66718179934578,4,48.232062279853565,10.574310804550016,189,427,bread,5
250,7.878393120681319,15.706174181787667,56.263571367082136,25.69062680603703,22.75167583544114,9,55.21134277484474,2.2495601553762707,163,490,bread,3
214,2.3372946061850723,7.338866729838746,66.45204996099059,39.606783773321055,33.14419997660376,1,37.185655230983635,3.5889659716323346,147,595,bread,5
255,6.8794828355305455,16.16080040542411,21.347036620087813,22.33620530525376,18.625016416240765,3,58.16034774775802,10.447942675830411,177,587,bread,4
254,1.4269545972041506,15.380789687199853,60.80187844919903,29.16272674391744,89.63569438919274,7,51.59888416824553,2.0262633528576552,189,432,bread,5
290,3.0406301280099637,3.6668209571652475,59.82504548275274,16.07326082722172,36.615653625956156,5,43.348887791516155,8.60249856424608,134,468,bread,7
238,5.351138376420537,10.910333437680201,30.553282517067228,37.83598780251015,32.52158369411273,2,38.064416446399036,10.731518441993318,155,542,bread,7
207,4.9699300469636585,10.457516662493337,32.6458888848743,29.17429270433553,86.27982747676262,5,38.676518805930094,7.741290350710947,123,478,bread,10
280,7.741690983563652,7.353575818039778,16.818270984044624,0.05456753802919323,52.32302570936574,7,55.43353041826148,0.25727073698703995,158,577,bread,4
260,4.227344998495294,7.795094180846432,13.773944356884243,30.011941947691756,80.55320901056118,1,37.90382107690419,3.778758871735926,165,557,bread,7
213,7.0009282750925035,2.155827311363274,65.11295484296306,20.738637827061694,64.3911751641076,7,30.238243698120442,0.25557765254347886,134,585,bread,8
286,3.7192152297050374,9.09884743226998,36.8791412652043,47.59277051592073,32.665194432075424,1,55.91037416506853,10.339628806112678,184,409,bread,4
284,1.0702748581360733,19.33681295826308,39.00438333182865,43.32386125577125,18.232014935742047,9,41.13568279767635,0.891742575081305,146,595,bread,5
257,3.047707606982197,12.147182626419372,20.52665364067661,44.63389672482414,70.41705108476162,4,44.58964543217402,2.4659729830759978,124,478,bread,3
280,7.974353909622484,11.522908352379151,40.13252749199992,20.150791051478574,14.615525696994487,2,55.371488208146495,1.4774158157809165,167,475,bread,1
270,4.061207538810679,9.37625721915732,21.127774809722496,44.91544444709587,86.89788589363411,5,51.89839722758373,6.198679591175016,184,475,bread,7
229,8.460488296889594,6.910283770839555,51.582891703376546,43.800505929254626,31.895896735570332,9,40.13570944159106,7.271066950973044,188,438,bread,7
251,9.3491917519245,7.681761460529685,43.19657942411436,27.953348029829844,71.40583434763741,4,35.66602858150519,9.943509245743961,138,452,bread,8
232,2.845293324881424,12.08202498518097,15.713985517879967,32.78019491014461,16.03969269206857,2,38.68897902776751,4.7245942283534115,124,409,bread,6
267,9.774571042076248,8.91015673600026,21.242328399558623,27.927200372265254,53.16808996184357,6,56.33459460853243,1.2502789198422941,158,546,bread,3
258,2.4812946610424618,8.091388248237585,38.16210544361523,10.2591340801386,80.47603305436452,7,57.405484529354545,0.6118266656598046,195,415,bread,4
279,9.342127144042143,11.795552286817415,41.53069124978739,18.11456637027663,87.52487760362568,7,51.73772859733257,7.576922051446536,194,469,bread,7
239,1.5463400037394859,2.264393126321197,22.04054163750485,24.69611156172481,47.185531596915496,1,55.20630353646655,1.576129947918766,136,535,bread,2
280,1.6644420619324691,19.300375910190454,23.65585539741017,10.381794755902101,74.9134742792191,2,57.4710976928215,2.1965743398830915,177,586,bread,3
248,7.535990569329007,8.492906233776718,28.0084753771587,28.017368262103652,38.11119735262192,6,49.752653081172696,7.195067891124332,147,563,bread,6
292,7.943442976556764,15.774973157259456,41.68823642031845,41.26004034723114,42.70306965887397,6,30.92734018492572,7.343214252021208,187,521,bread,10
253,8.040522199584409,4.275251146664489,24.806720535072607,43.87046017553784,15.912012814548921,7,47.17924339651274,8.137590843019005,177,456,bread,6
244,2.2383789181979363,10.918704119137242,67.1035522887791,23.85927538019385,24.79923715174957,9,31.389821055475554,7.970150557076946,153,546,bread,10
297,7.350552331869108,19.255180853085346,20.25439436770906,36.05256273368594,31.005509107814433,9,42.038378872736914,0.9204770955663419,136,532,bread,4
231,5.24149501898574,12.05585548400366,60.19657587507077,2.6489522998209782,80.73836199686637,6,33.538258291946235,0.6205015782119576,152,456,bread,8
299,8.841050202858831,18.12890817654233,54.911333317805244,12.805869897846572,64.20722660139111,6,41.01004899675964,0.7109102265034456,148,449,bread,5
230,9.946063056078858,3.37129075302387,53.96520420275721,19.04668441555208,54.58935610409365,6,33.12332716169092,6.353742623441683,170,532,bread,10
298,6.90973531180842,16.125571733893988,26.549830325068086,20.63667982976849,45.8877701744579,5,48.07678559901834,10.629686759027013,113,440,bread,6
216,8.742837807946216,15.739154668775399,16.945064036602535,19.888587235250867,48.58944919613583,2,50.17048971541137,6.50271495973366,116,575,bread,5
248,1.7560721182816224,19.408220404944736,28.136372589211696,29.641492607720753,60.05632599647734,1,35.9251933267982,3.747091897250492,107,461,bread,7
229,6.220786021339834,19.56705147144769,11.689639730216614,34.57133952682175,81.43915508721153,3,46.260892938532265,8.303134526826112,191,576,bread,6
285,3.6400876115743905,9.261624838042284,63.106476440206734,49.93659625333439,50.609613246976615,6,57.75231822898093,1.9364749731450006,141,440,bread,3
241,9.916645677447793,7.015235015259012,17.106178504665515,32.82394393826481,14.37031001958136,2,39.495700403899214,2.166425492214098,158,513,bread,5
219,5.83154000671265,9.222805539152635,55.9422084791606,5.1595098843036595,13.930573024815,2,46.47982673983938,10.520043072001512,122,571,bread,4
200,7.419065053895676,19.864728037819116,67.32271814551963,32.06660741604161,29.968552410217875,3,31.395661325304786,6.330048110593387,195,450,bread,8
253,2.217042508986393,10.82078270771924,56.51853343527295,40.68218861538026,72.1432773782081,5,50.38798472687927,6.647183959441064,177,598,bread,7
249,5.323104052775415,6.170474831374204,66.0368334192583,13.82708107406726,38.378608612970176,2,36.18991431960779,3.9125917023388883,143,447,bread,5
226,8.516500720782037,5.756282026730709,63.31036356744818,37.07149344487548,29.403049328337126,5,44.11286198050853,3.2687757338520735,141,544,bread,5
220,6.476578287661441,10.644756583851633,55.918720775875535,12.581412417917665,67.12039476207066,4,40.127289539926664,7.044849114604211,184,586,bread,6
275,7.0745112982224425,12.401484401682543,64.03537267617867,28.540418047823685,10.545806299585596,1,52.973483236741984,10.028950828354978,175,592,bread,4
294,2.63941368557836,19.912856955375226,25.52075639265139,14.601595689306428,76.97069620721723,2,53.83200367905813,2.05071138458143,117,448,bread,2
240,5.675810556674003,9.759603094477901,24.38556847780108,16.06096978352402,65.0176954460865,7,36.90066271848919,1.8388869386453777,151,449,bread,7
241,7.31021745633832,10.694098093905952,65.91082152507306,41.32087767104797,18.560972737713435,2,48.09268453743023,5.28324531627753,157,411,bread,2
200,3.56703244063112,9.730583801106306,60.4554955991535,33.51225514236291,82.68466666863401,4,48.62871961726833,9.616468091278929,186,432,bread,5
246,9.054823207708043,8.256961423202192,45.49649099908816,3.562723603169066,65.31457344611427,6,47.6345178029687,1.3723609767134808,138,504,bread,4
213,8.164303338440408,17.08808258146608,13.113001949522253,5.023470009012787,79.74780335725848,5,38.921884161325835,8.299681115906768,106,451,bread,10
220,8.490404361775644,13.76155245189895,32.34018810377789,20.598761430274195,22.344845431816374,3,40.839431087341104,4.335412155939155,133,550,bread,3
228,9.47305332895471,16.353516944571975,37.003006621312664,12.057959326645278,14.672469898363731,4,38.9888369072093,2.7283722867886606,126,449,bread,4
200,3.3194295489079395,12.478951773321636,28.538083276668317,45.549867746235854,78.46466539932503,7,49.93487479036409,6.411982829054088,131,465,bread,7
235,1.093684294761248,19.807833016012985,48.11124854496468,17.1309542036362,44.69665826554629,1,43.507115233284395,8.812350103169177,140,520,bread,6
224,9.544261759914212,7.326481136813286,24.412964307007577,44.81047703956211,83.3020629593779,4,41.27820847889024,5.482175162517026,138,450,bread,4
233,9.916620445902112,9.35415104880969,26.200441747423834,48.7373749591282,66.37748945121743,5,50.18380121595335,3.2559787756460397,105,491,bread,5
295,7.033510147323071,14.231699382394059,14.227331892491764,33.617436790039335,19.1774097992435,9,32.34990638308979,6.045685136037195,123,547,bread,10
274,3.3137842956144614,13.242902291028436,41.684720242044804,9.668930310453462,80.05459398390983,8,59.53481889036986,3.225773648486901,140,509,bread,5
257,5.2429806791507785,18.175682828166806,65.29373180325351,44.56163954002857,69.7072368852738,1,43.96635128139084,8.924667583097392,197,525,bread,6
236,3.8730381694482396,8.219074489585626,28.7191692330952,17.635894116209055,54.70816998814661,1,46.4032476796762,3.0679968751525877,109,454,bread,2
284,4.629299098128514,5.0799600238091465,31.69525486235164,5.243278000676666,68.62460830816842,7,41.84007823175193,5.895005790208638,197,521,bread,6
216,1.715238149290173,17.973198675612657,26.85340042363238,34.64435297256807,47.393315255600974,7,46.63113309908178,8.209894775643898,109,576,bread,7
263,5.58216450556183,17.544034549397168,61.25818807731592,48.5610150002154,75.12880979416911,5,54.780617096782976,9.463602378686186,127,505,bread,7
221,6.779930090859158,12.411353528685405,25.687872006139035,22.756127749781776,35.870017065891574,2,55.2644197419456,8.45708328125812,176,566,bread,4
269,6.73505680859792,5.827073268194725,38.330418310219436,16.121224225516674,54.860511626592164,3,31.99876558974088,5.3909511357760485,197,456,bread,6
243,5.68890603714532,10.611335396719195,46.544773600188556,30.957240321692975,86.9385539634336,5,55.570509467022205,0.8997124792113586,117,508,bread,4
253,1.862020942499797,11.115233888406758,43.142182697755196,37.68968668260562,63.887548513553696,2,54.073740790156826,0.8322260177619443,145,469,bread,3
262,9.544257466488139,5.832693025670968,45.28479772179075,39.907787996393765,14.988353413235087,4,41.32798346389053,6.2841413848198435,162,561,bread,5
211,7.6526590845977465,4.07496036548331,61.75209715818885,45.23267520965197,34.43591663095251,3,53.50089381812137,3.5023349634549086,190,597,bread,2
259,3.7460639683253496,11.183096929558001,28.273121620022252,27.34207479618993,23.489727788527148,3,55.12906579616553,1.2370647302391902,153,490,bread,1
263,9.2983862882887,16.686455551765995,42.14086854791594,44.33042889951969,45.47380361057716,2,37.23861249882712,2.6969284307632764,107,521,bread,4
283,8.568054731519892,18.83386363301491,16.545027001902405,40.4964503430661,59.44957097077587,2,37.13556097245447,7.5320577551433034,141,428,bread,8
231,2.185036300939217,4.121419341072585,35.62588995550828,3.3101249876611893,14.760019928382135,3,46.85879751159679,0.47037323027566635,135,497,bread,1
288,5.38509080705099,8.11446830896071,37.6549832927681,16.34159651646253,53.05768170581317,8,47.6287292923239,8.349840180545264,181,557,bread,6
273,8.902221843196141,9.354498843572113,67.95192936086694,44.15656188329894,23.262336291935846,3,53.00097299448018,8.136381418002518,112,444,bread,4
263,2.627899492555372,14.417806822217376,60.883134063400504,30.658672710308878,35.23078221443952,8,41.63940770474042,6.233686492240031,127,531,bread,7
247,5.733715703748208,3.536994093098825,55.03068383666901,17.261193579373003,57.42958586107497,2,34.031058906473675,2.2112969732779746,153,592,bread,5
221,9.05478957742679,9.082129664176259,21.499499156075153,38.51290018545725,59.579376261041105,6,54.34769381126018,3.8177635376486636,163,593,bread,4
296,8.476718447826478,12.637238610973967,48.803363680718945,26.67016993881842,55.949462269088535,5,34.350028983501645,10.352365760617609,175,525,bread,10
240,6.873203147554087,13.63217147906159,44.36567465278985,32.89566871717409,44.22573527353951,8,42.875533182745116,3.9990066600468666,183,535,bread,5
201,8.81363917755301,2.8719624126352765,65.97307490304402,1.0745156442386328,74.3382529211124,1,37.46958597807315,1.0619574220688852,182,579,bread,5
223,6.490082760127198,14.172773317448263,14.081998557193875,14.96023235344528,52.38570463629944,2,37.12285688474956,0.09030769641062808,105,430,bread,5
227,1.5027089842088617,11.435360636688213,34.274914928443366,43.91632907841286,45.13223087600758,2,54.91547377389162,10.211445727794327,194,527,bread,5
253,6.514126282820169,3.1913223972335865,53.05023013927387,23.805235571211618,12.13846570458828,5,53.15983541988687,10.465384179478264,121,470,bread,6
262,6.356173523901534,11.330794692207228,17.758710907742525,38.722013570346725,25.373126736534974,7,48.568311435883416,2.190236019058033,129,585,bread,4
257,3.999749470620095,3.78455219493042,59.96920536344378,47.11293357845104,10.745243741817552,8,50.640004425674285,9.311279386689057,185,419,bread,6
226,5.162790929576241,17.923361315302945,32.023090565333646,49.55958013324546,32.894752095323085,7,30.016682690395275,4.369787512439487,182,547,bread,8
232,8.625003080579681,16.880716954683898,65.76187427441666,44.45059823334183,80.39890889018633,7,38.33690413013262,2.9611732596112335,177,443,bread,7
289,3.1231039965293923,14.094434193856792,58.910977679343986,0.14880121121241263,30.57256661216585,4,49.661077087851325,5.6495851407004265,180,434,bread,2
272,7.2287080963500845,17.838325666697628,59.052116397460686,1.7975356602247805,17.300786654499724,2,48.318792968263395,9.151880251631049,190,464,bread,4
294,3.808333560173499,16.452273120119294,23.01362324689619,48.02033625342698,19.92253644315764,2,40.26910025535831,6.566445813317181,151,575,bread,5
235,7.537286820363615,14.567509155396454,66.84561748494961,39.88753921051341,86.94890028654437,5,44.26122795150411,7.331051819591825,166,404,bread,8
294,2.2717201277487535,15.942869495279005,57.94905133233156,38.818655993041055,41.68278086793257,8,34.35479741190411,10.27525110692374,173,580,bread,10
285,4.239709388173054,11.566700891062396,51.275308693631445,7.275374062315909,60.87502977824991,2,54.7738945417713,7.877824120912422,145,536,bread,5
267,2.3171092552553225,13.261488599387691,61.878585159240195,3.454101123125397,65.23901557750526,2,36.34327543950401,2.506774803393883,110,598,bread,5
289,3.1089611479101182,5.75650354475604,60.10258985976091,44.866202628559805,52.570557703730586,5,41.1304073820828,1.8166176486982697,176,495,bread,4
245,2.0014522736108935,19.149449378371955,45.6949581300556,36.85622206278518,32.17822671057775,1,33.313438980109005,4.778811673368715,105,552,bread,6
232,3.887630511837552,3.9612924754092864,38.785885394431176,28.301239375976973,49.87542359414547,6,56.60586912785931,8.093913109259715,135,447,bread,6
258,1.580928839861056,12.48055912796374,33.24048642362936,25.38036486536085,84.52390570714994,7,43.01357122779362,9.35841362914726,167,447,bread,9
222,4.544812984153378,10.38800156645135,43.820884039562905,34.6000360972876,65.91602899452167,6,39.46987663349799,3.2793675612434514,188,467,bread,8
212,6.533242664746539,17.159842394337993,22.65825824849429,29.85256523481995,59.013819011498285,4,56.83753914159094,10.288143884760487,131,566,bread,4
248,2.1127397136719894,12.735445679876776,28.00647044058042,19.502625641899545,19.715233112995136,1,38.185655019520865,6.3509064532133905,130,400,bread,7
281,5.7780704126070415,7.736720059301562,35.0247410287696,10.575644062112326,61.15146077403048,3,31.612007042026057,2.861156004718657,104,484,bread,6
216,8.131568614659965,7.082074543597648,11.667701421838355,0.7562615719119592,42.47519290945786,9,43.120400990699665,2.6947652950625067,176,406,bread,5
229,4.1858134005388035,14.353908707607141,31.83670334737212,46.88210827698594,32.704008909898704,8,50.86332835186545,3.226696678295485,187,510,bread,4
231,6.666028191567325,8.887431775170354,44.747781739866404,43.910184042134674,62.33635939397626,9,46.8738285603972,4.723893915821799,120,598,bread,5
277,8.296346596230375,15.120047168142799,62.10401513154436,16.481784736567583,69.87636700735432,4,51.69607007567846,1.0547830101511626,172,433,bread,2
202,3.8865279790668046,4.589859979236151,53.83464303087094,33.218133269201395,17.229991636389723,8,54.95235876952459,5.204943770075342,109,590,bread,4
251,4.370715330911052,17.112821696853704,65.41506613197525,37.66191181650049,24.699837228198128,7,41.12538306068468,0.21756914030749186,196,591,bread,4
